URL,MobileURL,Date,Title
https://www.pulzo.com/mundo/terremoto-peru-72-grados-habria-sentido-colombia-PP1463797,https://www.pulzo.com/amp/mundo/terremoto-peru-72-grados-habria-sentido-colombia-PP1463797,2022-05-26 15:45:00,"Terremoto en Perú de 7 , 2 grados se habría sentido hasta en Colombia"
https://www.pulzo.com/nacion/temblo-duro-colombia-sismo-magnitud-55-pego-susto-pereira-cali-PP1418753,https://www.pulzo.com/amp/nacion/temblo-duro-colombia-sismo-magnitud-55-pego-susto-pereira-cali-PP1418753,2022-05-12 23:30:00,"Tembló duro en Colombia : sismo de magnitud 5 , 5 pegó susto en Pereira y Cali"
https://www.pulzo.com/economia/sinovac-pondra-fabrica-vacunas-medicamentos-colombia-PP1407504,https://www.pulzo.com/amp/economia/sinovac-pondra-fabrica-vacunas-medicamentos-colombia-PP1407504,2022-05-09 21:00:00,Sinovac pondrá fábrica de vacunas y medicamentos en Colombia
https://www.pulzo.com/tecnologia/hermana-mark-zuckerberg-colombia-con-luisa-fernanda-w-por-que-vino-PP1420378,https://www.pulzo.com/amp/tecnologia/hermana-mark-zuckerberg-colombia-con-luisa-fernanda-w-por-que-vino-PP1420378,2022-05-13 14:15:00,Hermana de Mark Zuckerberg en Colombia con Luisa Fernanda W y más : por qué vino
https://www.pulzo.com/entretenimiento/a-epa-colombia-no-le-gusto-mucho-que-su-novia-votara-gustavo-petro-PP1476670A,https://www.pulzo.com/amp/entretenimiento/a-epa-colombia-no-le-gusto-mucho-que-su-novia-votara-gustavo-petro-PP1476670A,2022-05-30 12:45:00,A  Epa Colombia  no le gustó mucho que su novia votara por Gustavo Petro
https://www.pulzo.com/deportes/luis-diaz-liverpool-cifra-millonaria-que-subio-mercado-fichajes-PP1440184,https://www.pulzo.com/amp/deportes/luis-diaz-liverpool-cifra-millonaria-que-subio-mercado-fichajes-PP1440184,2022-05-19 22:00:00,Luis Díaz en Liverpool : cifra millonaria a la que subió en mercado de fichajes
https://www.pulzo.com/nacion/temblo-colombia-hoy-sintio-bucaramanga-medellin-PP1426980,https://www.pulzo.com/amp/nacion/temblo-colombia-hoy-sintio-bucaramanga-medellin-PP1426980,2022-05-16 12:00:00,Tembló en Colombia hoy : se sintió en Bucaramanga y Medellín
https://www.pulzo.com/elecciones-2022/fenavi-desmiente-francia-marquez-por-mentira-huevos-alemanes-PP1427782,https://www.pulzo.com/amp/elecciones-2022/fenavi-desmiente-francia-marquez-por-mentira-huevos-alemanes-PP1427782,2022-05-16 19:00:00,Fenavi desmiente a Francia Márquez por mentira de huevos alemanes
https://www.pulzo.com/entretenimiento/examiga-epa-colombia-desmiente-redes-sociales-PP1388125,https://www.pulzo.com/amp/entretenimiento/examiga-epa-colombia-desmiente-redes-sociales-PP1388125,2022-05-03 02:15:00,Examiga de  Epa Colombia  la desmiente en redes sociales
https://www.pulzo.com/economia/inflacion-le-pego-duro-pib-colombia-consumo-agro-afectados-PP1428555A,https://www.pulzo.com/amp/economia/inflacion-le-pego-duro-pib-colombia-consumo-agro-afectados-PP1428555A,2022-05-16 21:45:00,Inflación le pegó duro al PIB de Colombia ; consumo y agro afectados
